contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,9a26e0b4a8b1577adbf5b927dd09b622fee68ee3362d3d4c404c7210510db309,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,50d5df09c2e1202279a1b75269335977bfae5005289742ba1e27abee288e565e,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,5aae5257e4196242d49d437f1e774ab1a0dff5db5ccd709768c738594b43cb68,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,5eb7d4c9bac34b8f2e389b3285e15d8422e29e36ea258437aba8a57672fd7b26,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,6ede3fe3aa662bfa3030a1b1eaa0ca170c5392501591f43ec668353a89757f5b,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,54ebe1dce9cb140c0c6c27d504581e884bb752dee1c131d95a1cd311c4848443,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,1efee0f1d5cfc152ab9574979ec6c5d77e072cd8e58475f990d4eeaf65a0470a,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,5c0c860914ceb6193ebb0c375e0752335a5c23b5086469fdb647f363da59875a,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,b855d89fbb302b8b4f2884aea28355a69a56b442ccd51a50fda7be7b75cda527,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,ae0a52357f795c4175bed5203a4d593d582af998e0d3263ad421259c6e3a2760,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
senator/cand2,1733,1733,0,true,1733,48cc7b496f1d5d608da498367977fc64259f4f84eb3f7c189e1b245cad58bc58,b67410c8001c53ec2c19739b02c205857b2d7b599764877340151248d061f953,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
senator/cand3,1534,1534,0,true,1534,d803c278e023e750c2e3be5675a1f5cff95881f2abf1e3c4c3244ed510282e7a,6224f1859f29ce91eae50c9df0f7ceb82c99137e2ce3b15cc15f5d5f4e775419,4766bd3e61dfd81f7a907280b6ceb9f1b956829b929adb458affec8d8d1c0f47,bc649befcb48dc04f529bea8b1362326773b240ad6e04f23015e451d77a4187b,fa081c7526676ce67d0a47c942ecff76c39145157caa3694580672bd79bf9aab,local,true
