contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,a4ffd9215eaa0925ca30a32eb9e470d28ecabe085212a843b36cb613a10cdd43,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,89dd56211034bbc8d68f0104a4197e57ef86a2a70c54738ff02e9fb69dcf5f74,local,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,70a8d602c417ee53b7cd9863c7608d8ea408b88f2c5ab4c3567a5b7ef3f63a3b,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,89dd56211034bbc8d68f0104a4197e57ef86a2a70c54738ff02e9fb69dcf5f74,local,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,68f2c1eaea4ad98e30e08ad49fb630de87412af226e4065dbac234836734691f,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,89dd56211034bbc8d68f0104a4197e57ef86a2a70c54738ff02e9fb69dcf5f74,local,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,a4fd266a5ed79e69323c4e028a874a5c4445f70826060c86b3d37351ab54980d,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,89dd56211034bbc8d68f0104a4197e57ef86a2a70c54738ff02e9fb69dcf5f74,local,true
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,a4ffd9215eaa0925ca30a32eb9e470d28ecabe085212a843b36cb613a10cdd43,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,c751e9f99b6993de880bf181840753d19b4deef0a7c154ab534eebd523aec1d6,ledger,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,70a8d602c417ee53b7cd9863c7608d8ea408b88f2c5ab4c3567a5b7ef3f63a3b,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,c751e9f99b6993de880bf181840753d19b4deef0a7c154ab534eebd523aec1d6,ledger,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,68f2c1eaea4ad98e30e08ad49fb630de87412af226e4065dbac234836734691f,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,c751e9f99b6993de880bf181840753d19b4deef0a7c154ab534eebd523aec1d6,ledger,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,a4fd266a5ed79e69323c4e028a874a5c4445f70826060c86b3d37351ab54980d,41006683c62b601abc293377af54515644ad0cc88527815acb7d2e5b280b82b5,39ce11f01ce3288dd1789f8d9c505489eb7f43d58cbe3d9b0c9e28628758bc67,c751e9f99b6993de880bf181840753d19b4deef0a7c154ab534eebd523aec1d6,ledger,true
