run_id,mode,voters,positions,candidates,profile,gen_wall_ms,gen_cpu_ms,proof_gen_cpu_ms,proof_verify_inproc_ms,aggregate_inproc_ms,combine_inproc_ms,decrypt_inproc_ms,submit_window_ms,committed,dropped,committed_tps,driver_ceiling_tps,latency_min_ms,latency_p50_ms,latency_mean_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,peak_cpu_pct_peer,peak_cpu_pct_orderer,peak_cpu_pct_client,peak_mem_mb_peer,peak_mem_mb_orderer,peak_mem_mb_client,ledger_bytes_delta,sustained,scaling_limit,failed,fail_reason,verify_threads
mp-50k-par-20260912-010113-7,onchain,50000,3,4,realistic,26215,358516,223880,23635,228,1,24,180965,150000,0,828.886,861.817,54.247,148.523,148.403,225.804,281.450,45.229,413.950,91.730,80.147,2370.560,5617.664,80.152,,true,inconclusive,false,,16
