contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,26cde719b6c293bae1baf2b85037b5ad282bf8dd9bf56d3c5e857a85ffdf582a,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,12e555072687c57cedba62c489971569ff75a317042d9f75197f6268a34e6a05,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,0e66557a09fae0d7e6722de940a6bb21043c529e76cecba96b1b1ef7b4623b6a,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,d6163991cf83ef19e8931336b5acd7999ec320ac372f63d05829b8fde833422e,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,14b2216f6b75b897a2b623e01f59cfdd2c03f58eab21e657d73c6d118abf8431,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,964230b6283f2aec75e91a12a7a37d0aaac1db71b972766a08f0da1d3c92b321,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,702e5ab4c57c805af2704f75f2683af88236b1582a36989566e5543e0b9e5558,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,b2815becd30166e27a5e0e6e2ee11f457e850a20d298681ae1522e6d43cbc73c,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,d2a9859474c0aedf5bd650a1db437cdb43b02564014621d8d05033412e4c176e,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,ea54ae2998a209bdf0b52af5e10f97de339877aaf42667de012976747d613f59,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,d211c2084a305fe7dd6405cfdf14b7af8ecfa3bf8be271e1fa99970309b4c663,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,1ccd7d567807f1f9913c9c6d2ec8e9722a47e2f27a199f38cbca25b5d36dab3d,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,8fcad34dde73eee442055c53fe2d5f600418b0f660255efeb4c89128b8dfd296,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,26cde719b6c293bae1baf2b85037b5ad282bf8dd9bf56d3c5e857a85ffdf582a,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,ccc2d3de1e7df87945adab931e95585f05ce818e20a5992a4d61732efee126e9,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,12e555072687c57cedba62c489971569ff75a317042d9f75197f6268a34e6a05,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,ccc2d3de1e7df87945adab931e95585f05ce818e20a5992a4d61732efee126e9,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,0e66557a09fae0d7e6722de940a6bb21043c529e76cecba96b1b1ef7b4623b6a,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,ccc2d3de1e7df87945adab931e95585f05ce818e20a5992a4d61732efee126e9,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,d6163991cf83ef19e8931336b5acd7999ec320ac372f63d05829b8fde833422e,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,ccc2d3de1e7df87945adab931e95585f05ce818e20a5992a4d61732efee126e9,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,14b2216f6b75b897a2b623e01f59cfdd2c03f58eab21e657d73c6d118abf8431,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,ccc2d3de1e7df87945adab931e95585f05ce818e20a5992a4d61732efee126e9,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,964230b6283f2aec75e91a12a7a37d0aaac1db71b972766a08f0da1d3c92b321,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,ccc2d3de1e7df87945adab931e95585f05ce818e20a5992a4d61732efee126e9,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,702e5ab4c57c805af2704f75f2683af88236b1582a36989566e5543e0b9e5558,16eb59baf9e3f5c99b7efef8a97bd2f6bf36621b9c26e5fc399f0fa35ad301de,09377467cf4f5ec8df646314829624596e98c830e82990b304fca4678bdaa3d5,ccc2d3de1e7df87945adab931e95585f05ce818e20a5992a4d61732efee126e9,ledger,true
