contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,26d1ca71be435c6eb2e9e7ec7716d2807535e08b07ba0f22e5bc35bacbd9674b,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,9a10506c83532f4750cf3cc8f92509b4d20b1139d1c22cbffb27e33a1bb58070,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,c0fd70d358c744cac32e01513bfaaf33f27a863d29cf0f21965f10b9138fe63a,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,20c02e09d653c61d5379d6341b2bd1bbc6b25a97b374272ad99bcc75d2997268,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,32c7c267f64e12310c9d977c591ebf925e692851b01c248bc0fa84cbe2285646,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,b466a324bec968bff4d40320a26ee6863bd439141f392681324d00f4efaa8f32,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,2c8e50d04abf947389bbe22187ddb772808fffab29fb79d3cdda96c071e84127,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,4ca5a2f3aa29e42b78e612257dfe1c54257287360d562bfb3a7f6f17030e026f,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,6060cb5abfeb74ced8c14c79d59a41fae117c5db137324ff1c631916f307a558,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,867daac4dbd81509c5910440be46de40205576606aa3c6ed617d0233583b7f7a,d2b5a0773068aaeb095da2bae96d69727b50ed034d56b6bc04add0868be1a04e,ba6dcde6900d838c721bf12575573447c3925614e42b806e977b8777a62f527f,0ed2c7ab55a60391d3e0de0caee139477386e0dff3378b3f5c9c09b8ffbab6ae,local,true
