contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,62af876bca8208b460f5c42a16a4c57daaa3205157f64b9cd67b985c8207c02e,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,c9b8f2c238513421d3fef0c99dfd67f4cbfeaf45b192a5e048f925c78ca3bf68,local,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,5cbfd9dc2dd02a8cf2cf67aab4c99025aa2d368b4b8094e366fa34626d92f436,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,c9b8f2c238513421d3fef0c99dfd67f4cbfeaf45b192a5e048f925c78ca3bf68,local,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,2e87cbe4fabf77bc06f039c6059867d3a778c5db6ca499ab0f087602100f8142,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,c9b8f2c238513421d3fef0c99dfd67f4cbfeaf45b192a5e048f925c78ca3bf68,local,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,2e085b37dee56b8e322a10b73ab1eff94e43bcf963c3332a1a5c09ead05ef36f,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,c9b8f2c238513421d3fef0c99dfd67f4cbfeaf45b192a5e048f925c78ca3bf68,local,true
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,62af876bca8208b460f5c42a16a4c57daaa3205157f64b9cd67b985c8207c02e,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,4813db15ac28cab6efa8422ddf8d95ffe7242072179035d60f527556c07bd173,ledger,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,5cbfd9dc2dd02a8cf2cf67aab4c99025aa2d368b4b8094e366fa34626d92f436,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,4813db15ac28cab6efa8422ddf8d95ffe7242072179035d60f527556c07bd173,ledger,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,2e87cbe4fabf77bc06f039c6059867d3a778c5db6ca499ab0f087602100f8142,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,4813db15ac28cab6efa8422ddf8d95ffe7242072179035d60f527556c07bd173,ledger,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,2e085b37dee56b8e322a10b73ab1eff94e43bcf963c3332a1a5c09ead05ef36f,9ba5bc10556008390d5e1fbbc2889f2296245435971ef8b1cb683a1bb67941e6,b0c400ccc726a0e4945bdad75d819f37c0eeda08be2645e5e28e3e6c5c004e74,4813db15ac28cab6efa8422ddf8d95ffe7242072179035d60f527556c07bd173,ledger,true
