contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,dcd8c2b59c07be423c91b85beba6c83e847cdecee35a138cd518309f52d0454b,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,d8120e45ddbe59914b5b482a6b98339fbb2140e1ca5e245e7bd6bd7467110d10,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,1476225ffd8d05394f3248ed91e09509bdcf5a42e96c5d7e2e6e8a949385380d,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,e2deac222261a5452d3dfc124599a7d4769b1bcf8767686fba0ee2a31041b31d,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,b2b99ff94b3e6a5f41c4af8331e79871bd487d780adce63777a82019c076c211,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,368872656a2f6bffba39072dd4c9a2e3fbbcabf20a998f1a38e5c9b81b828970,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,f4b042f5c46fcc4a9154fc477bc3e266fdf68f20ca5a6f2ba738116415099266,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,f22a41f28e95dc1897d54ce865cda3c41738e55e82d9987bb7c14f06f80b3749,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,583959c1bfb0007eccf514566884a7fc94e9da9fea8dd252a45d74e4c7d66151,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,c6e33538dd5262ce3b6b58d1f2bc6b466b409daa752f994129b05de4bfdc3c3c,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
senator/cand2,1733,1733,0,true,1733,48cc7b496f1d5d608da498367977fc64259f4f84eb3f7c189e1b245cad58bc58,1c7205b93e255ee7edcc8f2895a64bf558ac3f63d3d18e3cee391cf9ce32b22b,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
senator/cand3,1534,1534,0,true,1534,d803c278e023e750c2e3be5675a1f5cff95881f2abf1e3c4c3244ed510282e7a,66a607ba2e9dfac30a14a99f85ab0ba8c46f91fd6cf2cae1766f84817f8f0b49,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,989baf40c9cbb1ce2bece2bd5717865c60970b079d5a42227d44ea0fa888780f,local,true
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,dcd8c2b59c07be423c91b85beba6c83e847cdecee35a138cd518309f52d0454b,c0957f088ba50f3b15cd201e3fd120107ccbc58453b76fa06021aa46ad07e8f0,1e2bf96e1e7d99adf52971835785c9bde8e4abe2058fdb7873e2154c3a8be6be,34754c49660a93462acd23fe48b01dac145f207a7c74f147a00953ac00bea396,ledger,true
