contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,7abb122799cfbf779f2327a7b3c07767284083d2bf15ad1afd5e9460d8654c02,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,304c1828cc0ffd098ac176d8a5f08c69673a13b6935f09825b65dca7f70cf43b,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,7af64d0b9f8037f7fd22c0bf0fd9d2682f5c2a5cf4f873037f7ae4c98e7da969,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,304c1828cc0ffd098ac176d8a5f08c69673a13b6935f09825b65dca7f70cf43b,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,2a7974acfbb726652d29c57edca9dd0cbad2cd9bee9385c0801007e050a7ca62,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,304c1828cc0ffd098ac176d8a5f08c69673a13b6935f09825b65dca7f70cf43b,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,96a1430b251d74ad180fede59000a131a01978640d1c0a458aa5fbb949f4aa32,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,304c1828cc0ffd098ac176d8a5f08c69673a13b6935f09825b65dca7f70cf43b,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,7abb122799cfbf779f2327a7b3c07767284083d2bf15ad1afd5e9460d8654c02,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,219980e1f7decbf7ba402393453f6664a43cce89a2d164276171f8f7a7429dc6,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,7af64d0b9f8037f7fd22c0bf0fd9d2682f5c2a5cf4f873037f7ae4c98e7da969,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,219980e1f7decbf7ba402393453f6664a43cce89a2d164276171f8f7a7429dc6,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,2a7974acfbb726652d29c57edca9dd0cbad2cd9bee9385c0801007e050a7ca62,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,219980e1f7decbf7ba402393453f6664a43cce89a2d164276171f8f7a7429dc6,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,96a1430b251d74ad180fede59000a131a01978640d1c0a458aa5fbb949f4aa32,3f498f9f89701e293725164ed1e324a0d6ca6513a2cacf0937824ef0d3ee44d8,d15c5d0506764b343e4820f9493b30ac53e9c5146f41834bb0c3e15a1e62b541,219980e1f7decbf7ba402393453f6664a43cce89a2d164276171f8f7a7429dc6,ledger,true
