contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,7cf93902cc684a7f24cd4263156dc0c2db3dd3d82f6a8572a3d4a503b8e63e28,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,4824b784d57521460750440eb6572bf745a126696247c8f35d2ea6a414e4ac55,local,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,aae4c465e8fc5f4132c986927af89d2a769bd0b25465c3a893c86a893fbfa848,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,4824b784d57521460750440eb6572bf745a126696247c8f35d2ea6a414e4ac55,local,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,5cba6580af064d5d8424163a87bb88a3b4fcf8b1090730a847ed4ad46656050d,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,4824b784d57521460750440eb6572bf745a126696247c8f35d2ea6a414e4ac55,local,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,144c8f082736b8f730d2e317a4cead6eab24021378934caf992eee0a7016217e,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,4824b784d57521460750440eb6572bf745a126696247c8f35d2ea6a414e4ac55,local,true
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,7cf93902cc684a7f24cd4263156dc0c2db3dd3d82f6a8572a3d4a503b8e63e28,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,5620242ede24615b854240726114eb7284ad6b8a0b24efd34a8773e23f5db191,ledger,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,aae4c465e8fc5f4132c986927af89d2a769bd0b25465c3a893c86a893fbfa848,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,5620242ede24615b854240726114eb7284ad6b8a0b24efd34a8773e23f5db191,ledger,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,5cba6580af064d5d8424163a87bb88a3b4fcf8b1090730a847ed4ad46656050d,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,5620242ede24615b854240726114eb7284ad6b8a0b24efd34a8773e23f5db191,ledger,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,144c8f082736b8f730d2e317a4cead6eab24021378934caf992eee0a7016217e,b02c2c8d26af0dc63a59af13ab011028a4f9e8253e04984e81d83c591548f664,f760d3123e2166aef9b47ebc6a80aa8bfcac5044728a0b8b3fe111215f06fa76,5620242ede24615b854240726114eb7284ad6b8a0b24efd34a8773e23f5db191,ledger,true
