contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,fa141caf3d20663a9d6a79c1e234a5946925c7b042c5860e921a2568532dea30,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,fab802c68ba2d5e890b5b2ca4f80ad3c4912a4b422c40f713ac96e012d85fe00,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,6aa158b764d519e04063576ea2a496027adff4c765c587052486f5995c31a471,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,32a3e1b605d2eb0f916f72721e69b72239cbb559891b3f5f21308d37cccb5c46,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,6640565c7a51360826fb1b7969ac428776475df89c2d5ffd6ad87de2c9cad558,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,70859ac5d81cc60c4bb592ae49389af141bdfc7f24503b5f92fbd548fc80e17a,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,30ac351f7e4434ec77fa4b7aea7a0feee6cfd3ba8079db5de6738be17262a769,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,c89aff603ab6c0a1a4e33d244ad9b00f01d35a7d0315ec785ffbfb2072ae632c,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,96d9f071829ecebd9400a5fac19d2980c2794728783d9dba417a75c0a203a446,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,3039f6206ec385623579965603547d4dffc1c4a1e8b81370c9d9d026e6619777,66c0a56ed943339664572be6b73a708452e74bf510e553019090bbfe29227ecd,247ed827f02fb6232b04b0cebd884dfb7f33dfb3b2ceab86349789372e623585,49e9c391ac554a9a40504e81bfb40f7f74ce909af4fcf3517d6a4a13659d7ede,local,true
