contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,5c84f2c7c1f1e532dcbe6780639caefff114a659131ef5d1cf24bb98d425a936,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,b2efb897a0b0e342dcccacd5d386a2f8fe48104e954a4fa7b1480ecf4b0d5b97,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,920c004a7923e443bedd080d98af4658ba1aa7eb7f590e3ae6311b7e4520414d,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,b2efb897a0b0e342dcccacd5d386a2f8fe48104e954a4fa7b1480ecf4b0d5b97,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,ccd0ba2e4bde2088ce49ad31c95247f1aa6f96ff77b63ab032ff9ad7bf8e6153,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,b2efb897a0b0e342dcccacd5d386a2f8fe48104e954a4fa7b1480ecf4b0d5b97,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,5a32f832586dbe961f39e37a34880338a2fcd05514c40e36c5646fa5918d2c42,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,b2efb897a0b0e342dcccacd5d386a2f8fe48104e954a4fa7b1480ecf4b0d5b97,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,5c84f2c7c1f1e532dcbe6780639caefff114a659131ef5d1cf24bb98d425a936,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,1ac9c7af1f82872df8339eaeccb60ee16d423864b1ae651827c1b2793bbe9acd,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,920c004a7923e443bedd080d98af4658ba1aa7eb7f590e3ae6311b7e4520414d,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,1ac9c7af1f82872df8339eaeccb60ee16d423864b1ae651827c1b2793bbe9acd,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,ccd0ba2e4bde2088ce49ad31c95247f1aa6f96ff77b63ab032ff9ad7bf8e6153,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,1ac9c7af1f82872df8339eaeccb60ee16d423864b1ae651827c1b2793bbe9acd,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,5a32f832586dbe961f39e37a34880338a2fcd05514c40e36c5646fa5918d2c42,f792a59eedbe74fd43b27d88fdd17b69fda2d29a2911216bbe8349b514181917,47b731c0a0f07928f10662f1b234fe49dd85b33fd9f5566f17b01e4abb44cdfa,1ac9c7af1f82872df8339eaeccb60ee16d423864b1ae651827c1b2793bbe9acd,ledger,true
