run_id,mode,voters,positions,candidates,profile,gen_wall_ms,gen_cpu_ms,proof_gen_cpu_ms,proof_verify_inproc_ms,aggregate_inproc_ms,combine_inproc_ms,decrypt_inproc_ms,submit_window_ms,committed,dropped,committed_tps,driver_ceiling_tps,latency_min_ms,latency_p50_ms,latency_mean_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,peak_cpu_pct_peer,peak_cpu_pct_orderer,peak_cpu_pct_client,peak_mem_mb_peer,peak_mem_mb_orderer,peak_mem_mb_client,ledger_bytes_delta,sustained,scaling_limit,failed,fail_reason,verify_threads
mp-10k-par-20260911-234203-1,onchain,10000,3,4,realistic,5024,69248,43190,4574,45,1,9,30656,30000,0,978.586,907.176,65.471,141.097,130.467,171.372,211.096,29.035,370.290,95.220,86.567,207.500,728.100,30.461,,true,inconclusive,false,,16
