contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,ec128a756d6f811ed27c974ad40b254843edaa8938aad00bf4ca910a0b3e4c5f,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,d58b0611c1d9e9539c5a217217593539a40798b80a64e3277907cd23ecf53cdc,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,504a701ffb271e907dcf2a83cb8e91b4e6f802f6dfce641562ea148002db3739,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,d58b0611c1d9e9539c5a217217593539a40798b80a64e3277907cd23ecf53cdc,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,3698dfc42a5243188a6ee57c82b12e4f6a735613b01b506f9e1a49fc56bf1851,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,d58b0611c1d9e9539c5a217217593539a40798b80a64e3277907cd23ecf53cdc,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,3ebe9f3eaa87b735b0e94664cb826dd53259341e9744b71ea7a4bf70a3031f3d,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,d58b0611c1d9e9539c5a217217593539a40798b80a64e3277907cd23ecf53cdc,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,ec128a756d6f811ed27c974ad40b254843edaa8938aad00bf4ca910a0b3e4c5f,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,7b2b7bf16d89b3dae8a9f1b51757afa263f374d591e21cd8f6690b425362419b,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,504a701ffb271e907dcf2a83cb8e91b4e6f802f6dfce641562ea148002db3739,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,7b2b7bf16d89b3dae8a9f1b51757afa263f374d591e21cd8f6690b425362419b,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,3698dfc42a5243188a6ee57c82b12e4f6a735613b01b506f9e1a49fc56bf1851,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,7b2b7bf16d89b3dae8a9f1b51757afa263f374d591e21cd8f6690b425362419b,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,3ebe9f3eaa87b735b0e94664cb826dd53259341e9744b71ea7a4bf70a3031f3d,aa9ca58876c9eb03ce16a6558fcaf687d9d8a8b6221ed4011db1f4edd51c82d0,5403fc4ac7c3e26b66a9fd842fef199e6886fa00ba7791bc45567580390ef7ec,7b2b7bf16d89b3dae8a9f1b51757afa263f374d591e21cd8f6690b425362419b,ledger,true
