contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,aa04b647caf083900a7c0a52a5f4a2b3096c89093419c9cd5b57ebcdd57d0d5f,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,8efb12477a814b1653a9dff355bb7404d791d1eebfa26221da785d1dacd3ea37,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,3e164a37b432a6462d7fce6aefcd293b5758d108eaea9a430dee6184cae4fb14,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,8efb12477a814b1653a9dff355bb7404d791d1eebfa26221da785d1dacd3ea37,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,f6597f716ff1b447de1f7946ab961166215c05f2fa2b3372738a146507b99e63,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,8efb12477a814b1653a9dff355bb7404d791d1eebfa26221da785d1dacd3ea37,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,c0f18bf6c6a0b39057a73518bdc1f9011930098d3f97217c15c312e722e59d01,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,8efb12477a814b1653a9dff355bb7404d791d1eebfa26221da785d1dacd3ea37,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,aa04b647caf083900a7c0a52a5f4a2b3096c89093419c9cd5b57ebcdd57d0d5f,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,b79ab58c94c074f6c2df7305c0af4f839bf57fc7a5b7d4cf9e308d52ced7136a,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,3e164a37b432a6462d7fce6aefcd293b5758d108eaea9a430dee6184cae4fb14,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,b79ab58c94c074f6c2df7305c0af4f839bf57fc7a5b7d4cf9e308d52ced7136a,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,f6597f716ff1b447de1f7946ab961166215c05f2fa2b3372738a146507b99e63,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,b79ab58c94c074f6c2df7305c0af4f839bf57fc7a5b7d4cf9e308d52ced7136a,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,c0f18bf6c6a0b39057a73518bdc1f9011930098d3f97217c15c312e722e59d01,576e8a288b934a720ee9905e31361adb662799f4204dfeda9cd1f6d6aa4b4786,cc22509226ca958560d385b29fd7eb2a0f020113bc7d944f3b5b70e0f0d129ec,b79ab58c94c074f6c2df7305c0af4f839bf57fc7a5b7d4cf9e308d52ced7136a,ledger,true
