run_id,mode,voters,positions,candidates,profile,gen_wall_ms,gen_cpu_ms,proof_gen_cpu_ms,proof_verify_inproc_ms,aggregate_inproc_ms,combine_inproc_ms,decrypt_inproc_ms,submit_window_ms,committed,dropped,committed_tps,driver_ceiling_tps,latency_min_ms,latency_p50_ms,latency_mean_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,peak_cpu_pct_peer,peak_cpu_pct_orderer,peak_cpu_pct_client,peak_mem_mb_peer,peak_mem_mb_orderer,peak_mem_mb_client,ledger_bytes_delta,sustained,scaling_limit,failed,fail_reason
p2-sp-10k-c128-20260911-115408-1,onchain,10000,1,4,realistic,2043,26925,14987,14171,14,0,3,10798,10000,0,926.047,868.314,76.867,147.412,137.687,179.359,241.644,31.360,372.120,99.070,84.531,154.300,205.000,26.211,,true,inconclusive,false,
p2-sp-10k-c192-20260911-115656-1,onchain,10000,1,4,realistic,2265,30986,17180,16420,14,0,3,11718,10000,0,853.373,859.155,85.638,223.475,223.842,289.245,344.335,36.315,375.140,104.730,84.520,163.700,192.900,29.461,,true,inconclusive,false,
p2-sp-10k-c256-20260911-172029-1,onchain,10000,1,4,realistic,2106,29086,16185,14662,16,0,3,12416,10000,0,805.388,867.353,152.018,295.150,316.226,408.723,485.247,53.127,368.630,99.080,87.952,179.600,287.800,34.211,,true,inconclusive,false,
p2-sp-10k-c384-20260911-172315-1,onchain,10000,1,4,realistic,2232,30966,17213,15421,15,0,3,10343,10000,0,966.788,976.590,175.916,393.204,393.941,481.725,561.511,49.524,388.730,80.620,84.845,187.300,216.900,41.711,,true,inconclusive,false,
