run_id,mode,voters,positions,candidates,profile,gen_wall_ms,gen_cpu_ms,proof_gen_cpu_ms,proof_verify_inproc_ms,aggregate_inproc_ms,combine_inproc_ms,decrypt_inproc_ms,submit_window_ms,committed,dropped,committed_tps,driver_ceiling_tps,latency_min_ms,latency_p50_ms,latency_mean_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,peak_cpu_pct_peer,peak_cpu_pct_orderer,peak_cpu_pct_client,peak_mem_mb_peer,peak_mem_mb_orderer,peak_mem_mb_client,ledger_bytes_delta,sustained,scaling_limit,failed,fail_reason
p2-sp-10k-c384-20260911-172315-1,onchain,10000,1,4,realistic,2232,30966,17213,15421,15,0,3,10343,10000,0,966.788,976.590,175.916,393.204,393.941,481.725,561.511,49.524,388.730,80.620,84.845,187.300,216.900,41.711,,true,inconclusive,false,
