contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,caf39fd9cb50f5fb90f9b79b7780fe37645d07fd048a370688649a83d436f073,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,9a037cb5ab5e129fd60b4b21131b4a29b1c2ea000682d6414726dd1f67c0f713,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,fccdea87bf85e767f912544bce826c405ec689945ec74b4e6c5c87f26377002d,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,7afbc0c54320dde428bbda574b02a94fac986396d6e8230c05eaf33935b35c4e,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
vice-president/cand0,24250,24250,0,true,24250,c496053edad7af0aedaa1e48d0257703e90b83df14c220c7c0180ce396d3835c,6860d68f7a47469f145118ccb18dd31382639af6673de1d73a169716071c1823,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
vice-president/cand1,9333,9333,0,true,9333,ead8ebf81d7486531a35e5c67c9eb956640d9578cf7eb3614f5f06d00fc15822,6ced0dcce5fbe98f9c7fb6c94e70b151b14b2db6ff0f5f5aaeb147a481170715,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
vice-president/cand2,8584,8584,0,true,8584,845e2504bfa01fc2a7060db81fbf0201d89a1f6fa822e0cb7b3a79a6e512996c,54e4e23ee603b2035a0c40367e862b684846cf0e2aec58929b535dde876f9b08,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
vice-president/cand3,7833,7833,0,true,7833,a084307ab44a569b76dcc989ce5c9021c0225e32c3762d3aec57e963c024cb33,fa86d2348523f72e348e4042c9bb781133c31c85ae41432f18cf7b32c3eb4e5e,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
senator/cand0,24000,24000,0,true,24000,726b4a24c31734179a296a973dcdadff11dbf14fdfccdea6008c090fb6672440,38bad4b9cc94782762438252136e589cbc97f26081c6efe329ad4af06180c812,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
senator/cand1,9667,9667,0,true,9667,641a952a16566a705c87ea48a48e8b27ade1ade60631b70ba7e8787c216f632d,3254f3dc7bafb9016e1d4d1034ad0a424645a6218c579422230d1332eed5dc54,6102f47fcc5dd8a981f3f8aeaed214fd3d88960f342c8fea720a1862c5134e8d,5475d10c40d5dd2579b74439340762bad01817e1b4d558f269d0cec6985105d3,47ce9f38a4b101d56298ad49f817597b34a098ca16c970fde46c7d09773a4f21,local,true
