contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,cc5471c6b1d3f3bc43cf57e1aa0d8b7ea2e761d78c699af7d0e913da818c4b28,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,d8b7831021f7197119616e3cd368ae9645bec89ab9acc4e32bb0f64f167b3162,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,ac4c21c238890fd7a3b64400f6886d02755ce6db3105a98104e0a50f4385c81d,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,e4ba6996d0b6c60408a7e49fb7efde87c66e7bd0656cfc385ad96875afc06865,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,ee6229d3ac97249f211ea1a89eaed9a0d9623fd86dd4534c2c7b319355d73f7e,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,fe007056acb6c7114432b14d86ea16c5979f6b6c26f2e190d6569bb6030c8660,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,46469a543acc52c02fa0b64a580fd0b51a6db6534601f38b5a5a330cfb36bc03,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,e46e470b4ca0f44e5c567ad53076e9b853d7cd5df2b8d3a4c4b0831a4d3cf540,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,94b563d7b0c87e83412bb2fb5e4e177723cccf50178ac19917ea0c72965b7f59,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,384b3cc359d8ab11de4c0d3936b82ebb2e0f5507bec1c8250903e00e948aff3a,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,5651a378df8b432f5c866c18aa82a0f4587af5bfaad6ab6db466dff50910b018,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,92e0bd8f3addd2a60424d4245059a1636023b7e971335d40cfbe6fd76eb95637,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,a60998876d23d2e1f592e743156c7d7416cf434b9fc5fb0b2e4b22daa541fdad,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,cc5471c6b1d3f3bc43cf57e1aa0d8b7ea2e761d78c699af7d0e913da818c4b28,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,d8b7831021f7197119616e3cd368ae9645bec89ab9acc4e32bb0f64f167b3162,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,ac4c21c238890fd7a3b64400f6886d02755ce6db3105a98104e0a50f4385c81d,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,e4ba6996d0b6c60408a7e49fb7efde87c66e7bd0656cfc385ad96875afc06865,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,ee6229d3ac97249f211ea1a89eaed9a0d9623fd86dd4534c2c7b319355d73f7e,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,fe007056acb6c7114432b14d86ea16c5979f6b6c26f2e190d6569bb6030c8660,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,46469a543acc52c02fa0b64a580fd0b51a6db6534601f38b5a5a330cfb36bc03,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,e46e470b4ca0f44e5c567ad53076e9b853d7cd5df2b8d3a4c4b0831a4d3cf540,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,94b563d7b0c87e83412bb2fb5e4e177723cccf50178ac19917ea0c72965b7f59,d00502d2cfe1ca1bd17afaa3bed2f317e3d9687f6aca5dae2eb30e87f3bfd5a8,19d06686b888e4c1d8448d4f5f4a1d45d22eab46a035f1e8d8463939eccf0cb7,dad09b1fc032592485c8af31b46314a7d6f28927568794dece572a774610c0b6,ledger,true
