contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,9ce47f3539e54e6631481a4608061b5d05a203190c4d82bcfc49b258c9152876,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,72772bc801206fd3e1ad1e6fc09ba9f3343e0c561e78908354d954aeaae24d35,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,ca42c787ea0ace6f2eaa27c9f1c059fc701a2df330a54ce0893d4adc5a07a916,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,b8e50a9f87022fc239bc31de0b3e2fca8b2ecd9f9f8df5c2d3df49d1f493d802,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,565cc7d93ae387fe4a14dfed9fce98ea8a19bce848523ecfe0a4e5ac1d25e07c,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,e06433aa4c0b693aa44d4c1d5a97719d85f84852a39b610aecdeef333ddeec7e,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,f0b9d4cd165cdbe518b142f184b74e46868a0b8307cae0667e2a985eab87e109,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,a85851e77bc2b2198c04beb9feb313142fab833f133ce8c46beb0341b94bf728,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,7ce53a1e1a161c3aeab57d09cb30a06bd4db7f5e3a322d2909b71e8f21915d06,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,5ad5fd17a825b422630bb0c7fee6d54bc1c6ca1a5f00d898dda576a827c8ef1a,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,4e5e3d08dc4ccb06205fe2ec6d3b07bfa9c2f852d4aa5c05f589532f4ecf3c19,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,50609b12374acd5ac7a7b4c39386d5fec9fc44bcf50e4b1d694b738987184803,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,c663fc2a7e630ed8fbbffb75ea16df214ba9acb2c9bdcdc4559b1736fb458e05,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,9ce47f3539e54e6631481a4608061b5d05a203190c4d82bcfc49b258c9152876,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,aeaca4cd0ba2f795b80f5d1c936e8b4fccaa0e1355cb0e3cd317da5eb74ef1cf,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,72772bc801206fd3e1ad1e6fc09ba9f3343e0c561e78908354d954aeaae24d35,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,aeaca4cd0ba2f795b80f5d1c936e8b4fccaa0e1355cb0e3cd317da5eb74ef1cf,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,ca42c787ea0ace6f2eaa27c9f1c059fc701a2df330a54ce0893d4adc5a07a916,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,aeaca4cd0ba2f795b80f5d1c936e8b4fccaa0e1355cb0e3cd317da5eb74ef1cf,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,b8e50a9f87022fc239bc31de0b3e2fca8b2ecd9f9f8df5c2d3df49d1f493d802,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,aeaca4cd0ba2f795b80f5d1c936e8b4fccaa0e1355cb0e3cd317da5eb74ef1cf,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,565cc7d93ae387fe4a14dfed9fce98ea8a19bce848523ecfe0a4e5ac1d25e07c,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,aeaca4cd0ba2f795b80f5d1c936e8b4fccaa0e1355cb0e3cd317da5eb74ef1cf,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,e06433aa4c0b693aa44d4c1d5a97719d85f84852a39b610aecdeef333ddeec7e,d8e40e87e5f720cd149aee0d4a2c5ec0aba7eda08995e97b56e6dcb1e89374e6,be37a3880c60469698813cadaac08e96784145388c237578a4b3f8193f448fb8,aeaca4cd0ba2f795b80f5d1c936e8b4fccaa0e1355cb0e3cd317da5eb74ef1cf,ledger,true
