contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,b4683c5d6e4cd8a03d8dd4ada5139a36c7f6a15fbf66483626c0d533e9ab1d26,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,546ffa80f534b6af1cf8e40fdec9d4fd6c115b12c42e3dea168fdfe50cc5560e,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,003305a10e73d73f53284a938af138cfb3f23d1ce2caaf8781a0b68225922d72,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,a47eef245ba9f4982d6b374bb65c584164ab9a181b6854780aa640aba2cd856c,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,70f0c7a290a59bf3d424aeee170363a4822d3e1d3343b7c0e436b5ed24bb8d74,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,94725f286fdef1c0c461a33ba8b8714cde63855dbbaa8cf0515d225189577554,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,9e43e4ca187e89b223a2d1b361fea8c66fe53fc8ba4f671cb19d8267f17b1807,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,2e01e95f71853b2c09e9dec27f48a551ea297a688e7dc30026d4f1d49e47df3a,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,16599f00cb6116e50c6bc47352285bac140274f63c6b4c5b7db23ced38951241,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,f4a461907f7f7d228ca93528fbf3b6de9e948ad782c560091fba10123b8e5476,8c6a59f3f24258365c654490f5c455f78cd95a222157732339c9de2347a1d5e1,982104232bfdfbc5ffa4311385e65df93954d1265f40bc425d8c20a3053bc122,678261e84ce15b59a79d47b5bebf339db815d70a0d49c6413c60ca44bcb77492,local,true
