run_id,mode,voters,positions,candidates,profile,gen_wall_ms,gen_cpu_ms,proof_gen_cpu_ms,proof_verify_inproc_ms,aggregate_inproc_ms,combine_inproc_ms,decrypt_inproc_ms,submit_window_ms,committed,dropped,committed_tps,driver_ceiling_tps,latency_min_ms,latency_p50_ms,latency_mean_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,peak_cpu_pct_peer,peak_cpu_pct_orderer,peak_cpu_pct_client,peak_mem_mb_peer,peak_mem_mb_orderer,peak_mem_mb_client,ledger_bytes_delta,sustained,scaling_limit,failed,fail_reason,verify_threads
sp-10k-par-20260911-233850-11,onchain,10000,1,4,realistic,1826,25267,14250,1549,14,0,3,10184,10000,0,981.855,898.546,58.785,142.452,129.882,163.762,236.430,29.447,340.270,83.230,87.537,272.100,1294.336,50.461,,true,inconclusive,false,,16
