run_id,mode,voters,positions,candidates,profile,gen_wall_ms,gen_cpu_ms,proof_gen_cpu_ms,proof_verify_inproc_ms,aggregate_inproc_ms,combine_inproc_ms,decrypt_inproc_ms,submit_window_ms,committed,dropped,committed_tps,driver_ceiling_tps,latency_min_ms,latency_p50_ms,latency_mean_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,peak_cpu_pct_peer,peak_cpu_pct_orderer,peak_cpu_pct_client,peak_mem_mb_peer,peak_mem_mb_orderer,peak_mem_mb_client,ledger_bytes_delta,sustained,scaling_limit,failed,fail_reason,verify_threads
mp-50k-par-20260912-004108-4,onchain,50000,3,4,realistic,29238,364219,227640,23456,223,1,22,193901,150000,0,773.587,829.634,55.942,154.284,161.952,272.243,362.399,60.578,402.710,95.120,75.190,778.200,4589.568,80.152,,true,inconclusive,false,,16
