contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,f4d144de7f4f060f9aaf82bb5e2671de9fed13177bdfcb1de0d9f3d1f698516d,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,27d88567f51be7eedef027d1124536d224ec4a024878759972c5b530fa9c0ddc,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,c839076552ab71746ec8143babc0c46e36741302c7aab79e02509ef267f89631,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,27d88567f51be7eedef027d1124536d224ec4a024878759972c5b530fa9c0ddc,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,60f33c84c72af723ad8abd028ee93d593b37ec36a46597340cbd8e0b6bec6410,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,27d88567f51be7eedef027d1124536d224ec4a024878759972c5b530fa9c0ddc,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,ce654a0b7fd24092c8e371d86f00707c33a12be877e18aa2cfbf8f46ace75f60,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,27d88567f51be7eedef027d1124536d224ec4a024878759972c5b530fa9c0ddc,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,f4d144de7f4f060f9aaf82bb5e2671de9fed13177bdfcb1de0d9f3d1f698516d,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,c043daa43db51660835f774860856799b1f640fecdf48d2b655456227114390e,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,c839076552ab71746ec8143babc0c46e36741302c7aab79e02509ef267f89631,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,c043daa43db51660835f774860856799b1f640fecdf48d2b655456227114390e,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,60f33c84c72af723ad8abd028ee93d593b37ec36a46597340cbd8e0b6bec6410,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,c043daa43db51660835f774860856799b1f640fecdf48d2b655456227114390e,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,ce654a0b7fd24092c8e371d86f00707c33a12be877e18aa2cfbf8f46ace75f60,7f6a473c425eb3d69692950f4853eb3a5bb436b2f14850bdb23ccb798dfaae3b,99be3286e8eb22d755b6c32eb05963d8346a85b9fd8839bf94b6a3e5f089fc08,c043daa43db51660835f774860856799b1f640fecdf48d2b655456227114390e,ledger,true
