contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,a68c151a65fc16b767dd5ab1166c077a81b8cb5f72f8f0417b3e2dbf5b98f926,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,e0add07554643444c0b243ea058e307de36c8ede282f8146f1bdd39a6c6caa2e,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,9a50fc4f633db3a48e863cd98f99efe0fd7b8ab4f4b020c1c8d324334a64e043,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,a43a8051ac123ba996826cd8e3fcfddc17669487bc56540cd1c63feae7e41540,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,a0c99b86943d4f3886890a6f90787a34c7db4e4cdb6e8b15205747d269137906,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,d2622aa6863d563496da41df7a0ca1377671371e4d1c5077ec568e733a45f73a,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,c092d04f76d5637b7a64685bd389c81366c63ad723a44dab9e166f396da9ca1c,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,aa500b94824c10fd0adeff6bc527798a267b547f40c61923c70159822b90d84c,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,6eb1c155735263f4a071774f71577269213862ce4fc1518359873d489ef9ab72,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,e88bfab0cd32b77c68893543e869aaf71ef68788290884624ed6a2b8d4106551,b34bc1a660e9601d8543c024f169b12f559f8d752af451ac1c9d64aa0e42898c,29f85c6af91c7aba1a79d35ad6e77697a90995469b5442972f46a3a0a3dd68c5,9297726ae6b36f1d5b449cdc1dd25e3d2bb35e0c15ed9ea595183bee796540fc,local,true
