contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,2032f3d1a12b31b56ea8d0f22beccab220a0cef2650fde2a88744b77c82e6068,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,8e278a735d3ac1da50adf0f2ab5b32bfb8aca30c7fcd8a4a7f5c1d2de5ff8051,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,da48b727229fe8a9bd324253f13873c61d2a4332fc5101de756994bef581c302,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,464dbe8492a93224ac0d828785b18436315b44e6197ff2861521e8f3a0b9d007,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,24326b3629c6fcb15317d5b035cdb600ee7a41cf87b7a1979487ceb1ca35f00a,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,c0a5891e9dae33f1434e64c836f556c93937090a5853b92b0df3d76feb721e2a,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,848adea7af78cbcb6598efab51ef42acaec15bae92c39f9c99114cdb5c76024a,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,901b591a393ebcc4fd785991923aec57e8582605fe1a4837041d0847564d8b1b,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,34aae405d2d1388a0c973b59b1db789f537f1295b90a04c3f686c57952c8e040,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,d603d86e30f823807037af54736dfe851377635bb95313027905505afc0aaf14,b934625df98bebf5353bba75bf8d6cd4cae59be2069cde3150446fd1461a5ba3,08c1cae606284d011f9d118af804a5236ade93161c84e48f304e9b594c0da287,7ed7f5456c6807d91ef70bf76de2ccbc2c1653f0d90a43e26b1a8cd23b3b3a7b,local,true
