run_id,mode,voters,positions,candidates,profile,gen_wall_ms,gen_cpu_ms,proof_gen_cpu_ms,proof_verify_inproc_ms,aggregate_inproc_ms,combine_inproc_ms,decrypt_inproc_ms,submit_window_ms,committed,dropped,committed_tps,driver_ceiling_tps,latency_min_ms,latency_p50_ms,latency_mean_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,peak_cpu_pct_peer,peak_cpu_pct_orderer,peak_cpu_pct_client,peak_mem_mb_peer,peak_mem_mb_orderer,peak_mem_mb_client,ledger_bytes_delta,sustained,scaling_limit,failed,fail_reason,verify_threads
sp-50k-par-20260912-000945-4,onchain,50000,1,4,realistic,9412,130016,73830,7829,72,0,4,53582,50000,0,933.139,884.554,68.231,144.705,136.562,179.430,238.603,32.440,406.640,102.800,84.884,322.200,2156.544,54.461,,true,inconclusive,false,,16
