contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,a8009ae765b5c61792b1599c941ba4af55617454cc2798aad464ddc809098a21,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,3edb8347bd42affefcf499885f123819066f7141f119e08eb9230c3bfdee4c7c,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,bccc43151fbc5c3b7f147488e45c676b35cb852653513512014902a0b5576029,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,3edb8347bd42affefcf499885f123819066f7141f119e08eb9230c3bfdee4c7c,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,38cd5a93b195282f2acf35af33ce37d44d7b330c08eb7ca94287d626aea4c93a,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,3edb8347bd42affefcf499885f123819066f7141f119e08eb9230c3bfdee4c7c,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,f07eb98493bd4a669ca987c94013daa89eeaa3e26e7b83ef0672893315057433,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,3edb8347bd42affefcf499885f123819066f7141f119e08eb9230c3bfdee4c7c,local,true
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,a8009ae765b5c61792b1599c941ba4af55617454cc2798aad464ddc809098a21,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,d1e252a7bc64f3feac03daeab29318894211117ed52974cae0dc7529d42f0470,ledger,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,bccc43151fbc5c3b7f147488e45c676b35cb852653513512014902a0b5576029,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,d1e252a7bc64f3feac03daeab29318894211117ed52974cae0dc7529d42f0470,ledger,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,38cd5a93b195282f2acf35af33ce37d44d7b330c08eb7ca94287d626aea4c93a,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,d1e252a7bc64f3feac03daeab29318894211117ed52974cae0dc7529d42f0470,ledger,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,f07eb98493bd4a669ca987c94013daa89eeaa3e26e7b83ef0672893315057433,093263ce2791e6e6fcbbf07e7d3d22cbb3fae0ac79488d2f61c847bb9571a718,0d94c2e18a4dde7ff004339914839e0ec293a0e67f9c353435400aebcfe0d9d2,d1e252a7bc64f3feac03daeab29318894211117ed52974cae0dc7529d42f0470,ledger,true
