contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,74d1257c0113659e05770c45fb46e1be2712630e65cf08605d11298cad237159,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,a62395c03e6e502ea72bc910b2ccc5d8113cfdd72d8502bc1224c295855d2b27,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,362c59c96ded0dda289cf23caf1a5f977313868143ccf094342f7114d70bef06,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,947005de98e8455ac6de85df2951faf11ca0e373262d552aa568cd9d217b157a,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,1ce004aa159a335d34672014cbf4a6a9e502f0f1c5ea19a94ce7d809cfb3055d,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,788e4aae3d48b52451a45c4fec365e03dceb0943d12d9a2864adf8ebaa47f868,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,ea61515b1f4f6e6b940f95d199589303fbd661792273dbe55b7067fd89c39b13,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,d6c2ceba16b24cca02742bd45ce122df9b1f2f41c4a43c37e5a6b37ade455177,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,104932c8e7e00fc49abd83e83244b84fcf49d3065fd51525a3d6b9d2b2f66c6f,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,8a7802b4f0a1d31c21f9f443b4fa26c860f57757ce703e3efcad1b6d34574523,3fcfd535da6f199718c4d234f95a1ebcf3eeb0df411dc05782ad393355c51697,d58999f6fc3db76d8c9bc570d598586a860868b8ea54c7fd9cc7593bdd301497,2f1942282ae461a59cd4f0cce93a95e8183e8ca9c041bf37c9d6208b5990f13d,local,true
