contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,0e9be0e82b0f501a0706d76233985393406a2bf50f9906c5678f81bc2f641f4e,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,921b1879782d60a6c4f248ca807bcca49b58bb872b6051a9b3c1729a3b1d3334,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,1e96740ad2a55e8b22a1d3fd4db512d6bc20e5e43a0e2452a808e1d526573003,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,12c5cad6a25c0b84c0d7bf00adabe92bd86d6df0cddae238540717d78b731c28,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,be4a5621dad9cc36450a2ed51edc425072460736974f0ed75e73e85deb93c848,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,e4eec47c907d687da5b01a874aee4f233a87f52c4bf662f0056461d621c9e96c,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,fcd29f37d14a593b7a8a1f53ca3af1e1e202106726828e1993fbaa6f97e01800,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,be71df54ce47f79acf657576d8614795e92535d3ff577b6dc021279b4b0c7159,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,b45db2d714561a4f8b9bd2fae3636f8582e30c49725c633be6ec6868b019c73d,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,da5096a4f49ddd06ee975f88351c5c7cff48650dab5560eee078051506afb367,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,6e53d22799512642fc50dbf341c979b2a43f3a028e1a55b2056b0258a9b5891f,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,88feba58a7fe44f1fdad1c44193b432133f5301e42d4368364fd0c17a36d5860,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,1349c9f7252a0002fcc1fc819bc59eae010d274aa8f8915013501e81aa6aaf45,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,0e9be0e82b0f501a0706d76233985393406a2bf50f9906c5678f81bc2f641f4e,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,921b1879782d60a6c4f248ca807bcca49b58bb872b6051a9b3c1729a3b1d3334,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,1e96740ad2a55e8b22a1d3fd4db512d6bc20e5e43a0e2452a808e1d526573003,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,12c5cad6a25c0b84c0d7bf00adabe92bd86d6df0cddae238540717d78b731c28,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,be4a5621dad9cc36450a2ed51edc425072460736974f0ed75e73e85deb93c848,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,e4eec47c907d687da5b01a874aee4f233a87f52c4bf662f0056461d621c9e96c,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,fcd29f37d14a593b7a8a1f53ca3af1e1e202106726828e1993fbaa6f97e01800,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,be71df54ce47f79acf657576d8614795e92535d3ff577b6dc021279b4b0c7159,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,b45db2d714561a4f8b9bd2fae3636f8582e30c49725c633be6ec6868b019c73d,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,da5096a4f49ddd06ee975f88351c5c7cff48650dab5560eee078051506afb367,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,6e53d22799512642fc50dbf341c979b2a43f3a028e1a55b2056b0258a9b5891f,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,88feba58a7fe44f1fdad1c44193b432133f5301e42d4368364fd0c17a36d5860,849ee6113d0729ebc4c39ff3ecc2ef82c1df88adf819fb6c62596c645e0c1da8,61b425168f9f9a4b48d98d267113e240c9c56756d456bec3d1ebe4026512599d,f0e0232cf0a5e974026bb395ddf93e65474e7280b6353c47913c5cb01dda40b4,ledger,true
