contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,ea408934ad476e75ee1f59206c0e6d44dc9b6c0d44f587d8798c590ef911a134,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,925d0cec7875591e0db544f5f2af0e74a9490eac44b724463f1a7441bd8ade5c,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,861f49f04e48338ffa9944477204e5fa43951e09d529e3cd033cd25955000664,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,90564400439a16d9f16c2f49e25d238bc257e1667a9eb41f84cbf2daeb90836e,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,600e0b9891cb79b57420608a8b7b5fc8632e5677548839fc646e995738e98513,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,d8f04334edbbea07e2377a2a8a43c63af6d7322e4ebe702834c16d67866aa052,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,98dc730c0779641cd3df1f78b2adf1f1bf32dff1fa0a87794409cee5df714802,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,58991ae734f27fa564b79833d14c392024d8174a241ab1644239730e1efda52b,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,ea72083b215ac3bc601f47d8cc4ee42394e53fa93e838c6bc7630f056cc13068,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,2067d83cb823ffa6d57170ebfac90d20098f07846a279278f7c227b2238fa64b,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
senator/cand2,1733,1733,0,true,1733,48cc7b496f1d5d608da498367977fc64259f4f84eb3f7c189e1b245cad58bc58,7afbc24896a3768a37d4039e8c220ada02edf1a8f03c83034975606766a0d863,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
senator/cand3,1534,1534,0,true,1534,d803c278e023e750c2e3be5675a1f5cff95881f2abf1e3c4c3244ed510282e7a,3032e30b32f252fdd874d630354f6152b75acf0939b8f190fb8c873efdfdc66a,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,731f50848654fc285f1cb7efaa995451dcd1305c38c6c9bc9e4e582395f4c7bf,local,true
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,ea408934ad476e75ee1f59206c0e6d44dc9b6c0d44f587d8798c590ef911a134,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,925d0cec7875591e0db544f5f2af0e74a9490eac44b724463f1a7441bd8ade5c,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,861f49f04e48338ffa9944477204e5fa43951e09d529e3cd033cd25955000664,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,90564400439a16d9f16c2f49e25d238bc257e1667a9eb41f84cbf2daeb90836e,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,600e0b9891cb79b57420608a8b7b5fc8632e5677548839fc646e995738e98513,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,d8f04334edbbea07e2377a2a8a43c63af6d7322e4ebe702834c16d67866aa052,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,98dc730c0779641cd3df1f78b2adf1f1bf32dff1fa0a87794409cee5df714802,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,58991ae734f27fa564b79833d14c392024d8174a241ab1644239730e1efda52b,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,ea72083b215ac3bc601f47d8cc4ee42394e53fa93e838c6bc7630f056cc13068,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,2067d83cb823ffa6d57170ebfac90d20098f07846a279278f7c227b2238fa64b,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
senator/cand2,1733,1733,0,true,1733,48cc7b496f1d5d608da498367977fc64259f4f84eb3f7c189e1b245cad58bc58,7afbc24896a3768a37d4039e8c220ada02edf1a8f03c83034975606766a0d863,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
senator/cand3,1534,1534,0,true,1534,d803c278e023e750c2e3be5675a1f5cff95881f2abf1e3c4c3244ed510282e7a,3032e30b32f252fdd874d630354f6152b75acf0939b8f190fb8c873efdfdc66a,6e01d07a530319fac42a6838aacc20bb1579c48e3c88a8101385861c6979b847,ebea3d6e80c62da7c56b1b60bc7f5f60341875841fe1b490bf566f0b676e1c01,737edce8e8357a4b3d972e603c85a56a3a9a55c174443b676cea29ed24902bef,ledger,true
