contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,526eb69cf8f2c5ebf4671dd2e9a376ed0514e65a01df434ca44e9b64d541eb15,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,8eb4d83b149d67f2e9a0b86a1feebc90724a7dc03ffa0a17f709e18c86b85da4,local,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,76e7ddfdd1dc91329ebb2989128e3a9fef68f0eef2dc7e9142fb9ecd12450b6f,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,8eb4d83b149d67f2e9a0b86a1feebc90724a7dc03ffa0a17f709e18c86b85da4,local,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,861c147e154b6d39f1c93053d951cd80d6fdf2ce1dabc3472cf344161c23761b,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,8eb4d83b149d67f2e9a0b86a1feebc90724a7dc03ffa0a17f709e18c86b85da4,local,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,c2e5e8f58aa891bbb87cba0b49ada3ccffc0a548cbf31814f0536e2e90dde377,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,8eb4d83b149d67f2e9a0b86a1feebc90724a7dc03ffa0a17f709e18c86b85da4,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,526eb69cf8f2c5ebf4671dd2e9a376ed0514e65a01df434ca44e9b64d541eb15,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,a4b87aee5bc1444c8114dc95fb1ecf5536b7c3f2b453b197c8e4ea0979043367,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,76e7ddfdd1dc91329ebb2989128e3a9fef68f0eef2dc7e9142fb9ecd12450b6f,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,a4b87aee5bc1444c8114dc95fb1ecf5536b7c3f2b453b197c8e4ea0979043367,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,861c147e154b6d39f1c93053d951cd80d6fdf2ce1dabc3472cf344161c23761b,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,a4b87aee5bc1444c8114dc95fb1ecf5536b7c3f2b453b197c8e4ea0979043367,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,c2e5e8f58aa891bbb87cba0b49ada3ccffc0a548cbf31814f0536e2e90dde377,d11a62adb58a02e7ad0607c089ed0a90d3dba3580479229af87b244cecdfce61,23689b42b0e247a412d7fc8d804aaab9dc4bb77cf9a4e33efc0b3e169bac9cbf,a4b87aee5bc1444c8114dc95fb1ecf5536b7c3f2b453b197c8e4ea0979043367,ledger,true
